ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao
B32791,"-22,8388","-43,39846",1780399296000,24,793,1780399306000,1780399336000,2026-06-02 09:21:55
B32532,"-22,90291","-43,18446",1780399298000,0,SR386,1780399306000,1780399336000,2026-06-02 09:21:55
B32670,"-22,83957","-43,23946",1780399298000,0,979,1780399306000,1780399336000,2026-06-02 09:21:55
B32548,"-22,86627","-43,25557",1780399299000,25,979,1780399306000,1780399336000,2026-06-02 09:21:55
B32539,"-22,82952","-43,32936",1780399299000,25,296,1780399306000,1780399336000,2026-06-02 09:21:55
B32590,"-22,83443","-43,39201",1780399297000,38,399,1780399306000,1780399336000,2026-06-02 09:21:55
B32612,"-22,8709","-43,34753",1780399298000,51,779,1780399306000,1780399336000,2026-06-02 09:21:55
B32531,"-22,9058","-43,19744",1780399298000,38,457,1780399306000,1780399336000,2026-06-02 09:21:55
B32507,"-22,8106","-43,3295",1780399299000,0,342,1780399306000,1780399336000,2026-06-02 09:21:55
B32502,"-22,80581","-43,36707",1780399300000,11,SP795,1780399306000,1780399336000,2026-06-02 09:21:55
B32609,"-22,8203","-43,32128",1780399297000,5,384,1780399306000,1780399336000,2026-06-02 09:21:55
B32739,"-22,82721","-43,40036",1780399299000,25,779,1780399306000,1780399336000,2026-06-02 09:21:55
B32542,"-22,87755","-43,3184",1780399299000,5,650,1780399306000,1780399336000,2026-06-02 09:21:55
B32552,"-22,8722","-43,26892",1780399298000,0,687,1780399306000,1780399336000,2026-06-02 09:21:55
B32541,"-22,90587","-43,19247",1780399300000,0,SR399,1780399306000,1780399336000,2026-06-02 09:21:55
B32750,"-22,8985","-43,21091",1780399299000,40,292,1780399306000,1780399336000,2026-06-02 09:21:55
B32586,"-22,87811","-43,33611",1780399299000,0,780,1780399306000,1780399336000,2026-06-02 09:21:55
B32820,"-22,90637","-43,18228",1780399298000,9,SR384,1780399306000,1780399336000,2026-06-02 09:21:55
A72170,"-22,93022","-43,18631",1780399295000,44,165,1780399306000,1780399336000,2026-06-02 09:21:55
A72103,"-22,91364","-43,19068",1780399290000,9,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72080,"-22,93004","-43,18632",1780399297000,39,117,1780399306000,1780399336000,2026-06-02 09:21:55
C72022,"-22,90442","-43,30495",1780399297000,18,693,1780399306000,1780399336000,2026-06-02 09:21:55
A72016,"-22,92451","-43,26601",1780399297000,23,422,1780399306000,1780399336000,2026-06-02 09:21:55
B32568,"-22,83725","-43,33992",1780399301000,27,298,1780399306000,1780399336000,2026-06-02 09:21:55
B32574,"-22,90866","-43,17092",1780399301000,0,298,1780399306000,1780399336000,2026-06-02 09:21:55
B32794,"-22,84582","-43,37893",1780399301000,18,399,1780399306000,1780399336000,2026-06-02 09:21:55
B58188,"-22,88566","-43,25205",1780399300000,0,621,1780399306000,1780399334000,2026-06-02 09:21:55
B58038,"-22,90241","-43,26884",1780399299000,0,625,1780399306000,1780399334000,2026-06-02 09:21:55
B58113,"-22,89655","-43,27256",1780399300000,26,621,1780399306000,1780399334000,2026-06-02 09:21:55
B58045,"-22,90056","-43,17833",1780399300000,0,312,1780399306000,1780399334000,2026-06-02 09:21:55
B58080,"-22,9134","-43,23522",1780399299000,0,621,1780399306000,1780399334000,2026-06-02 09:21:55
B58020,"-22,91069","-43,20889",1780399300000,36,313,1780399306000,1780399334000,2026-06-02 09:21:55
B58061,"-22,89494","-43,27711",1780399301000,11,623,1780399306000,1780399334000,2026-06-02 09:21:55
B58083,"-22,88976","-43,2484",1780399303000,46,312,1780399306000,1780399334000,2026-06-02 09:21:55
B58049,"-22,88267","-43,25397",1780399302000,0,312,1780399306000,1780399334000,2026-06-02 09:21:55
B58050,"-22,85475","-43,26517",1780399303000,25,312,1780399306000,1780399334000,2026-06-02 09:21:55
B58066,"-22,90019","-43,22559",1780399304000,6,312,1780399306000,1780399334000,2026-06-02 09:21:55
A72083,"-22,92564","-43,25502",1780399296000,0,422,1780399306000,1780399336000,2026-06-02 09:21:55
A72052,"-22,92954","-43,17401",1780399294000,42,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72058,"-22,90484","-43,19197",1780399299000,6,007,1780399306000,1780399336000,2026-06-02 09:21:55
A72003,"-22,93393","-43,19508",1780399298000,24,507,1780399306000,1780399336000,2026-06-02 09:21:55
A72006,"-22,91958","-43,17574",1780399293000,33,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72059,"-22,95207","-43,19574",1780399299000,30,LECD131,1780399306000,1780399336000,2026-06-02 09:21:55
A72102,"-22,92123","-43,21931",1780399298000,0,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72030,"-22,98395","-43,22322",1780399300000,27,LECD131,1780399306000,1780399336000,2026-06-02 09:21:55
A72021,"-22,90284","-43,2821",1780399300000,0,693,1780399306000,1780399336000,2026-06-02 09:21:55
A72029,"-22,92364","-43,25045",1780399299000,0,422,1780399306000,1780399336000,2026-06-02 09:21:55
A72147,"-22,9","-43,18751",1780399300000,13,007,1780399306000,1780399336000,2026-06-02 09:21:55
A72105,"-22,91787","-43,19494",1780399290000,25,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72072,"-22,90746","-43,17271",1780399300000,0,422,1780399306000,1780399336000,2026-06-02 09:21:55
A72069,"-22,91219","-43,17342",1780399301000,0,422,1780399306000,1780399336000,2026-06-02 09:21:55
A72050,"-22,9337","-43,18637",1780399301000,0,422,1780399306000,1780399336000,2026-06-02 09:21:55
A72172,"-22,92391","-43,37408",1780399301000,9,691,1780399306000,1780399336000,2026-06-02 09:21:55
A72023,"-22,94112","-43,17696",1780399301000,21,410,1780399306000,1780399336000,2026-06-02 09:21:55
A72180,"-22,97864","-43,22694",1780399301000,0,LECD134,1780399306000,1780399336000,2026-06-02 09:21:55
D33372,"-22,87823","-43,49213",1780399293000,0,746,1780399306000,1780399333000,2026-06-02 09:21:55
D33345,"-22,87748","-43,33682",1780399294000,0,383,1780399306000,1780399333000,2026-06-02 09:21:55
D33101,"-22,87093","-43,58158",1780399294000,24,757,1780399306000,1780399333000,2026-06-02 09:21:55
D33166,"-22,9836","-43,68505",1780399292000,5,870,1780399306000,1780399333000,2026-06-02 09:21:55
D33105,"-22,89854","-43,59432",1780399292000,31,753,1780399306000,1780399333000,2026-06-02 09:21:55
D33316,"-22,88305","-43,49505",1780399137000,0,746,1780399306000,1780399333000,2026-06-02 09:21:55
D33245,"-22,89443","-43,56017",1780399294000,11,790,1780399306000,1780399333000,2026-06-02 09:21:55
D33293,"-22,8958","-43,44357",1780399295000,11,791,1780399306000,1780399333000,2026-06-02 09:21:55
D33347,"-22,9086","-43,18917",1780399294000,0,383,1780399306000,1780399333000,2026-06-02 09:21:55
D33238,"-22,8617","-43,44778",1780399295000,12,798,1780399306000,1780399333000,2026-06-02 09:21:55
D33077,"-22,85345","-43,38368",1780399295000,0,796,1780399306000,1780399333000,2026-06-02 09:21:55
D33230,"-22,90145","-43,55722",1780399293000,0,826,1780399306000,1780399333000,2026-06-02 09:21:55
D33151,"-22,86233","-43,3686",1780399295000,42,731,1780399306000,1780399333000,2026-06-02 09:21:55
D33066,"-22,88391","-43,49494",1780399295000,0,ESPECIAL,1780399306000,1780399333000,2026-06-02 09:21:55
D33317,"-22,87616","-43,46997",1780399295000,25,ESPECIAL,1780399306000,1780399333000,2026-06-02 09:21:55
D33026,"-22,88177","-43,32873",1780399294000,0,SV790,1780399306000,1780399333000,2026-06-02 09:21:55
D33083,"-22,96643","-43,7055",1780399294000,23,870,1780399306000,1780399333000,2026-06-02 09:21:55
D33107,"-22,83897","-43,36772",1780399296000,10,756,1780399306000,1780399333000,2026-06-02 09:21:55
D33217,"-22,89247","-43,56293",1780399293000,39,841,1780399306000,1780399333000,2026-06-02 09:21:55
D33123,"-22,91652","-43,63177",1780399295000,7,754,1780399306000,1780399333000,2026-06-02 09:21:55
D33204,"-22,89574","-43,57827",1780399296000,18,821,1780399306000,1780399333000,2026-06-02 09:21:55
D33332,"-22,86995","-43,41141",1780399295000,40,926,1780399306000,1780399333000,2026-06-02 09:21:55
D33092,"-22,93972","-43,68567",1780399294000,18,870,1780399306000,1780399333000,2026-06-02 09:21:55
D33307,"-22,87962","-43,46365",1780399296000,17,741,1780399306000,1780399333000,2026-06-02 09:21:55
D33058,"-22,90034","-43,56491",1780399296000,17,790,1780399306000,1780399333000,2026-06-02 09:21:55
A72170,"-22,93022","-43,18631",1780399295000,44,165,1780399306000,1780399306000,2026-06-02 09:21:55
A50195,"-22,90555","-43,19291",1780399296000,0,220,1780399306000,1780399326000,2026-06-02 09:21:55
C50068,"-22,9227","-43,22233",1780399296000,0,229,1780399306000,1780399326000,2026-06-02 09:21:55
A50052,"-22,98876","-43,30143",1780399298000,0,302,1780399306000,1780399326000,2026-06-02 09:21:55
C50146,"-23,0057","-43,31851",1780399295000,18,301,1780399306000,1780399326000,2026-06-02 09:21:55
C50145,"-22,93382","-43,2425",1780399296000,12,301,1780399306000,1780399326000,2026-06-02 09:21:55
C50110,"-22,96053","-43,2066",1780399296000,0,319,1780399306000,1780399326000,2026-06-02 09:21:55
C50132,"-22,90293","-43,18395",1780399296000,0,SV319,1780399306000,1780399326000,2026-06-02 09:21:55
C50113,"-22,99986","-43,34379",1780399296000,36,SV319,1780399306000,1780399326000,2026-06-02 09:21:55
A50127,"-22,92954","-43,2537",1780399294000,0,SV319,1780399306000,1780399326000,2026-06-02 09:21:55
C50141,"-23,0068","-43,30298",1780399295000,28,301,1780399306000,1780399326000,2026-06-02 09:21:55
C50017,"-23,0111","-43,51889",1780399295000,48,810,1780399306000,1780399326000,2026-06-02 09:21:55
C50151,"-22,945","-43,25427",1780399294000,35,301,1780399306000,1780399326000,2026-06-02 09:21:55
C50039,"-22,92998","-43,37323",1780399295000,0,SP810,1780399306000,1780399326000,2026-06-02 09:21:55
C50206,"-23,01071","-43,36887",1780399297000,44,805,1780399306000,1780399326000,2026-06-02 09:21:55
C50121,"-22,92449","-43,22703",1780399297000,0,302,1780399306000,1780399326000,2026-06-02 09:21:55
D12126,"-22,90234","-43,68177",1780399296000,0,2303,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86493","-43,54974",1780399147000,21,2383,1780399306000,1780399321000,2026-06-02 09:21:55
D12138,"-22,92379","-43,56742",1780399301000,3,2802,1780399306000,1780399321000,2026-06-02 09:21:55
D12059,"-22,89655","-43,5606",1780399296000,0,SN895,1780399306000,1780399321000,2026-06-02 09:21:55
D12057,"-22,88866","-43,56048",1780399255000,16,830,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86527","-43,55033",1780399177000,6,2383,1780399306000,1780399321000,2026-06-02 09:21:55
D12057,"-22,88902","-43,56004",1780399285000,11,830,1780399306000,1780399321000,2026-06-02 09:21:55
C12016,"-22,90445","-43,1832",1780399301000,1,2308,1780399306000,1780399321000,2026-06-02 09:21:55
C12044,"-22,9938","-43,61105",1780399299000,34,2335,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86582","-43,55125",1780399207000,24,2383,1780399306000,1780399321000,2026-06-02 09:21:55
D12063,"-22,89915","-43,55492",1780399298000,14,830,1780399306000,1780399321000,2026-06-02 09:21:55
D12061,"-22,86351","-43,56431",1780399299000,14,830,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86627","-43,55201",1780399237000,15,2383,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86687","-43,55306",1780399267000,0,2383,1780399306000,1780399321000,2026-06-02 09:21:55
C12045,"-22,86688","-43,5531",1780399297000,0,2383,1780399306000,1780399321000,2026-06-02 09:21:55
D12130,"-22,88874","-43,6589",1780399304000,72,2303,1780399306000,1780399321000,2026-06-02 09:21:55
D12067,"-22,83717","-43,28437",1780399301000,56,ESPECIAL,1780399306000,1780399321000,2026-06-02 09:21:55
D12173,"-22,88927","-43,22171",1780399306000,37,2303,1780399306000,1780399321000,2026-06-02 09:21:55
C50154,"-23,00271","-43,36576",1780399297000,43,301,1780399307000,1780399326000,2026-06-02 09:21:55
C50094,"-23,00867","-43,36628",1780399297000,18,SP805,1780399307000,1780399326000,2026-06-02 09:21:55
A50194,"-22,93619","-43,24479",1780399297000,12,220,1780399307000,1780399326000,2026-06-02 09:21:55
C50101,"-23,0016","-43,36448",1780399297000,15,319,1780399307000,1780399326000,2026-06-02 09:21:55
C50198,"-22,92673","-43,24494",1780399298000,9,608,1780399307000,1780399326000,2026-06-02 09:21:55
A50080,"-22,9818","-43,29464",1780399300000,0,448,1780399307000,1780399326000,2026-06-02 09:21:55
C50003,"-22,93095","-43,37317",1780399299000,4,SP810,1780399307000,1780399326000,2026-06-02 09:21:55
C50009,"-22,95108","-43,26187",1780399298000,27,645,1780399307000,1780399326000,2026-06-02 09:21:55
C50176,"-22,92053","-43,22237",1780399299000,0,302,1780399307000,1780399326000,2026-06-02 09:21:55
A50071,"-22,92437","-43,22744",1780399299000,0,302,1780399307000,1780399326000,2026-06-02 09:21:55
C50057,"-22,92601","-43,25441",1780399299000,20,608,1780399307000,1780399326000,2026-06-02 09:21:55
C50136,"-23,00036","-43,34689",1780399300000,31,SV319,1780399307000,1780399326000,2026-06-02 09:21:55
C50115,"-22,92448","-43,17263",1780399300000,0,SV319,1780399307000,1780399326000,2026-06-02 09:21:55
A50127,"-22,92954","-43,2537",1780399298000,0,SV319,1780399307000,1780399326000,2026-06-02 09:21:55
C50092,"-22,92257","-43,22208",1780399299000,15,301,1780399307000,1780399326000,2026-06-02 09:21:55
C50101,"-23,00153","-43,36446",1780399299000,13,319,1780399307000,1780399326000,2026-06-02 09:21:55
A50153,"-22,92672","-43,4295",1780399300000,31,865,1780399307000,1780399326000,2026-06-02 09:21:55
C50017,"-23,0109","-43,51856",1780399299000,47,810,1780399307000,1780399326000,2026-06-02 09:21:55
A50002,"-22,92443","-43,25331",1780399300000,32,608,1780399307000,1780399326000,2026-06-02 09:21:55
A50001,"-22,90707","-43,2094",1780399301000,27,165,1780399307000,1780399326000,2026-06-02 09:21:55
A50046,"-22,9128","-43,20937",1780399301000,0,302,1780399307000,1780399326000,2026-06-02 09:21:55
C50148,"-22,92658","-43,23535",1780399299000,20,301,1780399307000,1780399326000,2026-06-02 09:21:55
C50073,"-23,00112","-43,36855",1780399299000,12,SP805,1780399307000,1780399326000,2026-06-02 09:21:55
A50089,"-22,92938","-43,25315",1780399297000,11,SP805,1780399307000,1780399326000,2026-06-02 09:21:55
A50125,"-23,01009","-43,29818",1780399301000,43,302,1780399307000,1780399326000,2026-06-02 09:21:55
A50157,"-22,95575","-43,19231",1780399302000,0,435,1780399307000,1780399326000,2026-06-02 09:21:55
A50095,"-22,96001","-43,26931",1780399301000,29,302,1780399307000,1780399326000,2026-06-02 09:21:55
A50070,"-22,98392","-43,22117",1780399300000,0,435,1780399307000,1780399326000,2026-06-02 09:21:55
C50173,"-23,00958","-43,2991",1780399302000,22,302,1780399307000,1780399326000,2026-06-02 09:21:55
D87779,"-22,90295","-43,18547",1780399299000,0,2336,1780399307000,1780399314000,2026-06-02 09:21:55
D87833,"-22,85481","-43,48908",1780399302000,40,2339,1780399307000,1780399314000,2026-06-02 09:21:55
D17515,"-22,88984","-43,5598",1780399307000,27,2336,1780399307000,1780399314000,2026-06-02 09:21:55
D33280,"-22,84562","-43,24888",1780399295000,0,397,1780399307000,1780399331000,2026-06-02 09:21:55
D53533,"-22,86401","-43,43501",1780399295000,35,SR388,1780399307000,1780399331000,2026-06-02 09:21:55
D53524,"-22,86007","-43,39042",1780399297000,14,786,1780399307000,1780399331000,2026-06-02 09:21:55
D53548,"-22,90386","-43,18685",1780399296000,18,SR388,1780399307000,1780399331000,2026-06-02 09:21:55
D33016,"-22,90186","-43,18037",1780399297000,0,397,1780399307000,1780399331000,2026-06-02 09:21:55
D33422,"-22,832","-43,34347",1780399297000,0,759,1780399307000,1780399331000,2026-06-02 09:21:55
D33289,"-22,90293","-43,18469",1780399296000,0,SR397,1780399307000,1780399331000,2026-06-02 09:21:55
D33019,"-22,85924","-43,24762",1780399292000,55,397,1780399307000,1780399331000,2026-06-02 09:21:55
D33407,"-22,8703","-43,60062",1780399296000,65,759,1780399307000,1780399331000,2026-06-02 09:21:55
D53598,"-22,92279","-43,67945",1780399297000,11,388,1780399307000,1780399331000,2026-06-02 09:21:55
D53902,"-22,90905","-43,20273",1780399298000,42,2310,1780399307000,1780399331000,2026-06-02 09:21:55
D33403,"-22,93727","-43,66788",1780399298000,14,759,1780399307000,1780399331000,2026-06-02 09:21:55
D33003,"-22,88435","-43,49483",1780399297000,0,3,1780399307000,1780399331000,2026-06-02 09:21:55
D53606,"-22,8781","-43,43755",1780399293000,11,786,1780399307000,1780399331000,2026-06-02 09:21:55
D33283,"-22,82119","-43,32225",1780399297000,28,397,1780399307000,1780399331000,2026-06-02 09:21:55
D53629,"-22,93566","-43,65599",1780399298000,0,SP759,1780399307000,1780399331000,2026-06-02 09:21:55
D33014,"-22,82892","-43,27208",1780399298000,38,SR397,1780399307000,1780399331000,2026-06-02 09:21:55
D33018,"-22,81639","-43,30521",1780399298000,61,397,1780399307000,1780399331000,2026-06-02 09:21:55
D53641,"-22,86513","-43,46368",1780399297000,35,819,1780399307000,1780399331000,2026-06-02 09:21:55
D53545,"-22,88162","-43,49939",1780399299000,24,786,1780399307000,1780399331000,2026-06-02 09:21:55
D53526,"-22,90181","-43,18112",1780399298000,0,388,1780399307000,1780399331000,2026-06-02 09:21:55
D33400,"-22,86316","-43,44004",1780399298000,21,SP759,1780399307000,1780399331000,2026-06-02 09:21:55
D18504,"-22,86376","-43,41616",1780399300000,61,2307,1780399307000,1780399327000,2026-06-02 09:21:55
D18501,"-22,90901","-43,20996",1780399300000,3,2336,1780399307000,1780399327000,2026-06-02 09:21:55
D18510,"-22,81576","-43,28899",1780399303000,59,2336,1780399307000,1780399327000,2026-06-02 09:21:55
D18507,"-22,88258","-43,55636",1780399304000,29,2336,1780399307000,1780399327000,2026-06-02 09:21:55
D86316,"-22,83928","-43,29558",1780399296000,0,918,1780399307000,1780399327000,2026-06-02 09:21:55
D86191,"-22,87958","-43,54201",1780399296000,31,853,1780399307000,1780399327000,2026-06-02 09:21:55
D86283,"-22,87828","-43,47473",1780399295000,9,855,1780399307000,1780399327000,2026-06-02 09:21:55
D86210,"-22,87549","-43,46356",1780399296000,28,864,1780399307000,1780399327000,2026-06-02 09:21:55
D86212,"-22,94716","-43,60106",1780399296000,31,838,1780399307000,1780399327000,2026-06-02 09:21:55
D86005,"-22,99563","-43,62086",1780399296000,29,857,1780399307000,1780399327000,2026-06-02 09:21:55
D86117,"-23,04315","-43,55518",1780399295000,48,867,1780399307000,1780399327000,2026-06-02 09:21:55
D86163,"-22,96158","-43,61015",1780399296000,35,838,1780399307000,1780399327000,2026-06-02 09:21:55
D86301,"-22,9938","-43,59578",1780399297000,0,856,1780399307000,1780399327000,2026-06-02 09:21:55
D86194,"-22,90227","-43,5479",1780399298000,0,802,1780399307000,1780399327000,2026-06-02 09:21:55
D86021,"-22,87524","-43,44538",1780399297000,35,SP918,1780399307000,1780399327000,2026-06-02 09:21:55
D86259,"-22,88033","-43,46884",1780399297000,3,SP918,1780399307000,1780399327000,2026-06-02 09:21:55
D86100,"-22,85226","-43,38915",1780399298000,50,853,1780399307000,1780399327000,2026-06-02 09:21:55
D86042,"-22,97496","-43,64795",1780399299000,0,SV866,1780399307000,1780399327000,2026-06-02 09:21:55
